q,idx,orbit,type,rho,S,delta,firstHole
23,371,506,NMDS,4,"0,1,10,11,13,21",1,"1,17,8,8"
23,372,506,NMDS,4,"0,1,10,11,13,21",11,"1,1,8,8"
23,373,506,NMDS,4,"0,1,10,11,13,21",12,"1,9,3,3"
23,374,506,MDS,4,"0,1,10,11,13,21",13,"1,1,8,8"
23,375,506,NMDS,4,"0,1,10,11,13,21",14,"1,17,8,8"
23,376,506,MDS,4,"0,1,10,11,13,21",15,"1,1,8,8"
23,377,506,MDS,4,"0,1,10,11,13,21",16,"1,9,3,3"
23,378,506,NMDS,4,"0,1,10,11,13,21",2,"1,1,8,8"
23,379,506,MDS,4,"0,1,10,11,13,21",3,"1,19,14,14"
23,380,506,MDS,4,"0,1,10,11,13,21",4,"1,1,8,8"
23,381,253,MDS,4,"0,1,10,11,13,21",5,"1,19,14,14"
23,382,506,MDS,4,"0,1,10,11,14,15",0,"1,5,14,14"
23,383,506,NMDS,4,"0,1,10,11,14,15",1,"1,1,12,12"
23,384,506,MDS,4,"0,1,10,11,14,15",10,"1,13,12,12"
23,385,506,NMDS,4,"0,1,10,11,14,15",11,"1,12,6,6"
23,386,506,NMDS,4,"0,1,10,11,14,15",12,"1,15,14,14"
23,387,506,NMDS,4,"0,1,10,11,14,15",13,"1,1,12,12"
23,388,506,MDS,4,"0,1,10,11,14,15",14,"1,1,12,12"
23,389,506,NMDS,4,"0,1,10,11,14,15",15,"1,1,12,12"
23,390,506,NMDS,4,"0,1,10,11,14,15",16,"1,1,12,12"
23,391,506,NMDS,4,"0,1,10,11,14,15",17,"1,12,6,6"
23,392,506,MDS,4,"0,1,10,11,14,15",18,"1,18,6,6"
23,393,506,MDS,4,"0,1,10,11,14,15",19,"1,1,12,12"
23,394,506,NMDS,4,"0,1,10,11,14,15",2,"1,1,12,12"
23,395,506,MDS,4,"0,1,10,11,14,15",20,"1,12,6,6"
23,396,506,NMDS,4,"0,1,10,11,14,15",21,"1,1,12,12"
23,397,506,NMDS,4,"0,1,10,11,14,15",22,"1,12,6,6"
23,398,506,NMDS,4,"0,1,10,11,14,15",3,"1,6,6,3"
23,399,506,NMDS,4,"0,1,10,11,14,15",4,"1,1,12,12"
23,400,506,MDS,4,"0,1,10,11,14,15",5,"1,5,14,14"
23,401,506,NMDS,4,"0,1,10,11,14,15",6,"1,1,12,12"
23,402,506,NMDS,4,"0,1,10,11,14,15",7,"1,5,14,14"
23,403,506,MDS,4,"0,1,10,11,14,15",8,"1,1,12,12"
23,404,506,MDS,4,"0,1,10,11,14,15",9,"1,1,6,6"
23,405,506,MDS,4,"0,1,10,11,14,16",0,"1,12,1,12"
23,406,506,NMDS,4,"0,1,10,11,14,16",1,"1,1,12,12"
23,407,506,MDS,4,"0,1,10,11,14,16",10,"1,1,6,6"
23,408,506,NMDS,4,"0,1,10,11,14,16",11,"1,1,12,12"
23,409,506,NMDS,4,"0,1,10,11,14,16",12,"1,16,8,8"
23,410,506,MDS,4,"0,1,10,11,14,16",13,"1,1,12,12"
23,411,506,NMDS,4,"0,1,10,11,14,16",14,"1,1,12,12"
23,412,506,NMDS,4,"0,1,10,11,14,16",15,"1,1,12,12"
23,413,506,MDS,4,"0,1,10,11,14,16",16,"1,1,12,12"
23,414,506,NMDS,4,"0,1,10,11,14,16",17,"1,9,16,16"
23,415,506,NMDS,4,"0,1,10,11,14,16",18,"1,1,12,12"
23,416,506,MDS,4,"0,1,10,11,14,16",19,"1,1,12,12"
23,417,506,NMDS,4,"0,1,10,11,14,16",2,"1,1,6,6"
23,418,506,MDS,4,"0,1,10,11,14,16",20,"1,1,6,6"
23,419,506,NMDS,4,"0,1,10,11,14,16",21,"1,16,8,8"
23,420,506,NMDS,4,"0,1,10,11,14,16",22,"1,16,8,8"
23,421,506,NMDS,4,"0,1,10,11,14,16",3,"1,16,8,8"
23,422,506,NMDS,4,"0,1,10,11,14,16",4,"1,1,12,12"
23,423,506,NMDS,4,"0,1,10,11,14,16",5,"1,8,4,4"
23,424,506,MDS,4,"0,1,10,11,14,16",6,"1,3,7,7"
23,425,506,NMDS,4,"0,1,10,11,14,16",7,"1,16,8,8"
23,426,506,NMDS,4,"0,1,10,11,14,16",8,"1,12,6,6"
23,427,506,MDS,4,"0,1,10,11,14,16",9,"1,16,8,8"
23,428,506,MDS,4,"0,1,10,11,14,17",0,"1,11,17,17"
23,429,506,NMDS,4,"0,1,10,11,14,17",1,"1,12,6,6"
23,430,506,MDS,4,"0,1,10,11,14,17",10,"1,9,3,3"
23,431,506,NMDS,4,"0,1,10,11,14,17",11,"1,12,6,6"
23,432,506,NMDS,4,"0,1,10,11,14,17",12,"1,12,6,6"
23,433,506,MDS,4,"0,1,10,11,14,17",13,"1,20,10,10"
23,434,506,MDS,4,"0,1,10,11,14,17",14,"1,12,6,6"
23,435,506,NMDS,4,"0,1,10,11,14,17",15,"1,18,9,9"
23,436,506,MDS,4,"0,1,10,11,14,17",16,"1,7,10,10"
23,437,506,MDS,4,"0,1,10,11,14,17",17,"1,20,10,10"
23,438,506,NMDS,4,"0,1,10,11,14,17",18,"1,12,6,6"
23,439,506,NMDS,4,"0,1,10,11,14,17",19,"1,13,12,12"
23,440,506,NMDS,4,"0,1,10,11,14,17",2,"1,13,12,12"
23,441,506,MDS,4,"0,1,10,11,14,17",20,"1,12,6,6"
23,442,506,NMDS,4,"0,1,10,11,14,17",21,"1,20,10,10"
23,443,506,NMDS,4,"0,1,10,11,14,17",22,"1,22,11,11"
23,444,506,NMDS,4,"0,1,10,11,14,17",3,"1,12,6,6"
23,445,506,NMDS,4,"0,1,10,11,14,17",4,"1,20,10,10"
23,446,506,NMDS,4,"0,1,10,11,14,17",5,"1,20,10,10"
23,447,506,NMDS,4,"0,1,10,11,14,17",6,"1,20,10,10"
23,448,506,MDS,4,"0,1,10,11,14,17",7,"1,13,3,13"
23,449,506,NMDS,4,"0,1,10,11,14,17",8,"1,12,6,6"
23,450,506,NMDS,4,"0,1,10,11,14,17",9,"1,12,6,6"
23,451,506,MDS,4,"0,1,10,11,14,18",0,"1,3,13,13"
23,452,506,NMDS,4,"0,1,10,11,14,18",1,"1,1,12,12"
23,453,506,NMDS,4,"0,1,10,11,14,18",10,"1,10,11,11"
23,454,506,NMDS,4,"0,1,10,11,14,18",11,"1,8,4,4"
23,455,506,NMDS,4,"0,1,10,11,14,18",12,"1,1,12,12"
23,456,506,MDS,4,"0,1,10,11,14,18",13,"1,8,4,4"
23,457,506,MDS,4,"0,1,10,11,14,18",14,"1,8,4,4"
23,458,506,NMDS,4,"0,1,10,11,14,18",15,"1,12,1,12"
23,459,506,NMDS,4,"0,1,10,11,14,18",16,"1,21,7,7"
23,460,506,MDS,4,"0,1,10,11,14,18",17,"1,21,7,7"
23,461,506,MDS,4,"0,1,10,11,14,18",18,"1,1,12,12"
23,462,506,NMDS,4,"0,1,10,11,14,18",19,"1,1,12,12"
23,463,506,NMDS,4,"0,1,10,11,14,18",2,"1,20,22,22"
23,464,506,NMDS,4,"0,1,10,11,14,18",20,"1,1,12,12"
23,465,506,NMDS,4,"0,1,10,11,14,18",21,"1,1,12,12"
23,466,506,NMDS,4,"0,1,10,11,14,18",22,"1,8,4,4"
23,467,506,NMDS,4,"0,1,10,11,14,18",3,"1,21,7,7"
23,468,506,MDS,4,"0,1,10,11,14,18",4,"1,1,12,12"
23,469,506,NMDS,4,"0,1,10,11,14,18",5,"1,8,4,4"
23,470,506,NMDS,4,"0,1,10,11,14,18",6,"1,1,12,12"
23,471,506,NMDS,4,"0,1,10,11,14,18",7,"1,10,5,5"
23,472,506,MDS,4,"0,1,10,11,14,18",8,"1,1,12,12"
23,473,506,NMDS,4,"0,1,10,11,14,18",9,"1,1,12,12"
23,474,506,MDS,4,"0,1,10,11,14,19",0,"1,15,12,12"
23,475,506,NMDS,4,"0,1,10,11,14,19",1,"1,9,3,3"
23,476,506,NMDS,4,"0,1,10,11,14,19",10,"1,10,11,11"
23,477,506,NMDS,4,"0,1,10,11,14,19",11,"1,9,3,3"
23,478,506,NMDS,4,"0,1,10,11,14,19",12,"1,15,5,5"
23,479,506,MDS,4,"0,1,10,11,14,19",13,"1,20,22,22"
23,480,506,MDS,4,"0,1,10,11,14,19",14,"1,9,3,3"
23,481,506,NMDS,4,"0,1,10,11,14,19",15,"1,9,3,3"
23,482,506,MDS,4,"0,1,10,11,14,19",16,"1,9,3,3"
23,483,506,NMDS,4,"0,1,10,11,14,19",17,"1,9,3,3"
23,484,506,MDS,4,"0,1,10,11,14,19",18,"1,17,16,8"
23,485,506,MDS,4,"0,1,10,11,14,19",19,"1,10,11,11"
23,486,506,NMDS,4,"0,1,10,11,14,19",2,"1,9,3,3"
23,487,506,NMDS,4,"0,1,10,11,14,19",20,"1,15,5,5"
23,488,506,NMDS,4,"0,1,10,11,14,19",21,"1,9,3,3"
23,489,506,NMDS,4,"0,1,10,11,14,19",22,"1,15,5,5"
23,490,506,NMDS,4,"0,1,10,11,14,19",3,"1,15,12,12"
23,491,506,MDS,4,"0,1,10,11,14,19",4,"1,12,5,5"
23,492,506,MDS,4,"0,1,10,11,14,19",5,"1,10,11,11"
23,493,506,NMDS,4,"0,1,10,11,14,19",6,"1,9,3,3"
23,494,506,NMDS,4,"0,1,10,11,14,19",7,"1,15,5,5"
23,495,506,NMDS,4,"0,1,10,11,14,19",8,"1,10,11,11"
23,496,506,MDS,4,"0,1,10,11,14,19",9,"1,15,12,12"
23,497,506,MDS,4,"0,1,10,11,14,20",0,"1,16,8,8"
23,498,506,NMDS,4,"0,1,10,11,14,20",1,"1,16,8,8"
23,499,506,NMDS,4,"0,1,10,11,14,20",11,"1,16,8,8"
23,500,506,NMDS,4,"0,1,10,11,14,20",12,"1,8,4,4"
23,501,506,MDS,4,"0,1,10,11,14,20",13,"1,16,8,8"
23,502,506,MDS,4,"0,1,10,11,14,20",14,"1,16,8,8"
23,503,506,NMDS,4,"0,1,10,11,14,20",15,"1,5,14,14"
23,504,506,MDS,4,"0,1,10,11,14,20",16,"1,18,9,9"
23,505,506,NMDS,4,"0,1,10,11,14,20",2,"1,16,8,8"
23,506,506,NMDS,4,"0,1,10,11,14,20",3,"1,14,1,12"
23,507,506,MDS,4,"0,1,10,11,14,20",4,"1,16,8,8"
23,508,253,MDS,4,"0,1,10,11,14,20",5,"1,8,4,4"
23,509,506,MDS,4,"0,1,10,11,15,16",0,"1,12,6,6"
23,510,506,MDS,4,"0,1,10,11,15,16",1,"1,12,6,6"
23,511,506,MDS,4,"0,1,10,11,15,16",10,"1,1,6,6"
23,512,506,NMDS,4,"0,1,10,11,15,16",11,"1,1,12,12"
23,513,506,NMDS,4,"0,1,10,11,15,16",12,"1,1,6,6"
23,514,506,NMDS,4,"0,1,10,11,15,16",13,"1,1,12,12"
23,515,506,NMDS,4,"0,1,10,11,15,16",14,"1,1,12,12"
23,516,506,MDS,4,"0,1,10,11,15,16",15,"1,12,6,6"
23,517,506,NMDS,4,"0,1,10,11,15,16",16,"1,16,16,8"
23,518,506,NMDS,4,"0,1,10,11,15,16",17,"1,1,12,12"
23,519,506,NMDS,4,"0,1,10,11,15,16",18,"1,19,21,21"
23,520,506,NMDS,4,"0,1,10,11,15,16",19,"1,1,12,12"
23,521,506,NMDS,4,"0,1,10,11,15,16",2,"1,1,12,12"
23,522,506,MDS,4,"0,1,10,11,15,16",20,"1,16,17,17"
23,523,506,NMDS,4,"0,1,10,11,15,16",21,"1,1,12,12"
23,524,506,NMDS,4,"0,1,10,11,15,16",22,"1,1,12,12"
23,525,506,NMDS,4,"0,1,10,11,15,16",3,"1,12,6,6"
23,526,506,NMDS,4,"0,1,10,11,15,16",4,"1,1,12,12"
23,527,506,NMDS,4,"0,1,10,11,15,16",5,"1,12,6,6"
23,528,506,MDS,4,"0,1,10,11,15,16",6,"1,1,12,12"
23,529,506,MDS,4,"0,1,10,11,15,16",7,"1,1,12,12"
23,530,506,NMDS,4,"0,1,10,11,15,16",8,"1,1,6,6"
23,531,506,NMDS,4,"0,1,10,11,15,16",9,"1,1,12,12"
23,532,506,MDS,4,"0,1,10,11,15,17",0,"1,14,7,7"
23,533,506,MDS,4,"0,1,10,11,15,17",1,"1,12,3,3"
23,534,506,NMDS,4,"0,1,10,11,15,17",10,"1,6,3,3"
23,535,506,NMDS,4,"0,1,10,11,15,17",11,"1,14,7,7"
23,536,506,NMDS,4,"0,1,10,11,15,17",12,"1,12,3,3"
23,537,506,NMDS,4,"0,1,10,11,15,17",13,"1,8,4,4"
23,538,506,MDS,4,"0,1,10,11,15,17",14,"1,6,3,3"
23,539,506,NMDS,4,"0,1,10,11,15,17",15,"1,6,3,3"
23,540,506,NMDS,4,"0,1,10,11,15,17",16,"1,14,7,7"
23,541,506,MDS,4,"0,1,10,11,15,17",17,"1,8,4,4"
23,542,506,NMDS,4,"0,1,10,11,15,17",18,"1,19,21,21"
23,543,506,NMDS,4,"0,1,10,11,15,17",19,"1,8,4,4"
23,544,506,NMDS,4,"0,1,10,11,15,17",2,"1,12,3,3"
23,545,506,NMDS,4,"0,1,10,11,15,17",20,"1,8,4,4"
23,546,506,NMDS,4,"0,1,10,11,15,17",21,"1,10,5,14"
23,547,506,NMDS,4,"0,1,10,11,15,17",22,"1,8,4,4"
23,548,506,NMDS,4,"0,1,10,11,15,17",3,"1,14,7,7"
23,549,506,NMDS,4,"0,1,10,11,15,17",4,"1,8,4,4"
23,550,506,NMDS,4,"0,1,10,11,15,17",5,"1,8,4,4"
23,551,506,NMDS,4,"0,1,10,11,15,17",6,"1,8,4,4"
23,552,506,MDS,4,"0,1,10,11,15,17",7,"1,6,3,3"
23,553,506,MDS,4,"0,1,10,11,15,17",8,"1,1,14,14"
23,554,506,NMDS,4,"0,1,10,11,15,17",9,"1,6,3,3"
23,555,506,MDS,4,"0,1,10,11,15,18",0,"1,12,6,6"
23,556,506,MDS,4,"0,1,10,11,15,18",1,"1,1,12,12"
23,557,506,NMDS,4,"0,1,10,11,15,18",10,"1,12,12,6"
23,558,506,NMDS,4,"0,1,10,11,15,18",11,"1,12,6,6"
23,559,506,NMDS,4,"0,1,10,11,15,18",12,"1,18,6,6"
23,560,506,NMDS,4,"0,1,10,11,15,18",13,"1,1,12,12"
23,561,506,MDS,4,"0,1,10,11,15,18",14,"1,8,4,4"
23,562,506,MDS,4,"0,1,10,11,15,18",15,"1,19,14,14"
23,563,506,NMDS,4,"0,1,10,11,15,18",16,"1,1,12,12"
23,564,506,MDS,4,"0,1,10,11,15,18",17,"1,1,12,12"
23,565,506,MDS,4,"0,1,10,11,15,18",18,"1,12,6,6"
23,566,506,NMDS,4,"0,1,10,11,15,18",19,"1,1,12,12"
23,567,506,NMDS,4,"0,1,10,11,15,18",2,"1,1,12,12"
23,568,506,NMDS,4,"0,1,10,11,15,18",20,"1,12,6,6"
23,569,506,NMDS,4,"0,1,10,11,15,18",21,"1,1,6,6"
23,570,506,NMDS,4,"0,1,10,11,15,18",22,"1,1,12,12"
23,571,506,NMDS,4,"0,1,10,11,15,18",3,"1,18,6,6"
23,572,506,NMDS,4,"0,1,10,11,15,18",4,"1,5,14,14"
23,573,506,NMDS,4,"0,1,10,11,15,18",5,"1,12,6,6"
23,574,506,NMDS,4,"0,1,10,11,15,18",6,"1,1,12,12"
23,575,506,NMDS,4,"0,1,10,11,15,18",7,"1,8,4,4"
23,576,506,MDS,4,"0,1,10,11,15,18",8,"1,1,12,12"
23,577,506,MDS,4,"0,1,10,11,15,18",9,"1,1,12,12"
23,578,506,MDS,4,"0,1,10,11,15,19",0,"1,19,14,14"
23,579,506,MDS,4,"0,1,10,11,15,19",1,"1,18,6,6"
23,580,506,NMDS,4,"0,1,10,11,15,19",11,"1,18,6,6"
23,581,506,NMDS,4,"0,1,10,11,15,19",12,"1,19,14,14"
23,582,506,NMDS,4,"0,1,10,11,15,19",13,"1,19,14,14"
23,583,506,MDS,4,"0,1,10,11,15,19",14,"1,12,3,3"
23,584,506,MDS,4,"0,1,10,11,15,19",15,"1,1,16,8"
23,585,506,NMDS,4,"0,1,10,11,15,19",16,"1,18,6,6"
23,586,506,NMDS,4,"0,1,10,11,15,19",2,"1,18,6,6"
23,587,506,NMDS,4,"0,1,10,11,15,19",3,"1,10,14,14"
23,588,506,NMDS,4,"0,1,10,11,15,19",4,"1,18,6,6"
23,589,253,MDS,4,"0,1,10,11,15,19",5,"1,18,6,6"
23,590,506,MDS,4,"0,1,10,11,16,17",0,"1,12,3,3"
23,591,506,MDS,4,"0,1,10,11,16,17",1,"1,16,8,8"
23,592,506,NMDS,4,"0,1,10,11,16,17",10,"1,16,8,8"
23,593,506,NMDS,4,"0,1,10,11,16,17",11,"1,16,8,8"
23,594,506,NMDS,4,"0,1,10,11,16,17",12,"1,12,6,6"
23,595,506,MDS,4,"0,1,10,11,16,17",13,"1,16,8,8"
23,596,506,NMDS,4,"0,1,10,11,16,17",14,"1,16,8,8"
23,597,506,NMDS,4,"0,1,10,11,16,17",15,"1,12,3,3"
23,598,506,MDS,4,"0,1,10,11,16,17",16,"1,16,8,8"
23,599,506,NMDS,4,"0,1,10,11,16,17",17,"1,12,6,6"
23,600,506,NMDS,4,"0,1,10,11,16,17",18,"1,16,8,8"
23,601,506,MDS,4,"0,1,10,11,16,17",19,"1,20,10,10"
23,602,506,MDS,4,"0,1,10,11,16,17",2,"1,1,6,6"
23,603,506,NMDS,4,"0,1,10,11,16,17",20,"1,1,6,6"
23,604,506,NMDS,4,"0,1,10,11,16,17",21,"1,12,6,6"
23,605,506,NMDS,4,"0,1,10,11,16,17",22,"1,19,21,21"
23,606,506,NMDS,4,"0,1,10,11,16,17",3,"1,16,8,8"
23,607,506,NMDS,4,"0,1,10,11,16,17",4,"1,16,8,8"
23,608,506,NMDS,4,"0,1,10,11,16,17",5,"1,12,6,6"
23,609,506,NMDS,4,"0,1,10,11,16,17",6,"1,20,17,20"
23,610,506,MDS,4,"0,1,10,11,16,17",7,"1,20,10,10"
23,611,506,MDS,4,"0,1,10,11,16,17",8,"1,16,8,8"
23,612,506,MDS,4,"0,1,10,11,16,17",9,"1,16,8,8"
23,613,506,MDS,4,"0,1,10,11,16,18",0,"1,12,6,6"
23,614,506,MDS,4,"0,1,10,11,16,18",1,"1,1,12,12"
23,615,506,NMDS,4,"0,1,10,11,16,18",11,"1,12,6,6"
23,616,506,NMDS,4,"0,1,10,11,16,18",12,"1,12,6,6"
23,617,506,MDS,4,"0,1,10,11,16,18",13,"1,12,1,12"
23,618,506,NMDS,4,"0,1,10,11,16,18",14,"1,19,21,21"
23,619,506,MDS,4,"0,1,10,11,16,18",15,"1,1,12,12"
23,620,506,NMDS,4,"0,1,10,11,16,18",16,"1,1,12,12"
23,621,506,MDS,4,"0,1,10,11,16,18",2,"1,14,10,10"
23,622,506,NMDS,4,"0,1,10,11,16,18",3,"1,2,8,8"
23,623,506,NMDS,4,"0,1,10,11,16,18",4,"1,1,12,12"
23,624,253,NMDS,4,"0,1,10,11,16,18",5,"1,12,6,6"
23,625,506,NMDS,4,"0,1,10,12,13,15",0,"1,13,12,12"
23,626,506,NMDS,4,"0,1,10,12,13,15",1,"1,15,5,5"
23,627,506,MDS,4,"0,1,10,12,13,15",10,"1,13,15,15"
23,628,506,NMDS,4,"0,1,10,12,13,15",11,"1,13,12,12"
23,629,506,NMDS,4,"0,1,10,12,13,15",12,"1,18,6,6"
23,630,506,NMDS,4,"0,1,10,12,13,15",13,"1,18,6,6"
23,631,506,NMDS,4,"0,1,10,12,13,15",14,"1,13,12,12"
23,632,506,NMDS,4,"0,1,10,12,13,15",15,"1,18,6,6"
23,633,506,NMDS,4,"0,1,10,12,13,15",16,"1,18,6,6"
23,634,506,NMDS,4,"0,1,10,12,13,15",17,"1,13,12,12"
23,635,506,MDS,4,"0,1,10,12,13,15",18,"1,13,12,12"
23,636,506,MDS,4,"0,1,10,12,13,15",19,"1,13,12,12"
23,637,506,NMDS,4,"0,1,10,12,13,15",2,"1,21,18,18"
23,638,506,MDS,4,"0,1,10,12,13,15",20,"1,18,6,6"
23,639,506,MDS,4,"0,1,10,12,13,15",21,"1,3,12,12"
23,640,506,NMDS,4,"0,1,10,12,13,15",22,"1,17,21,21"
23,641,506,NMDS,4,"0,1,10,12,13,15",3,"1,6,6,3"
23,642,506,NMDS,4,"0,1,10,12,13,15",4,"1,13,12,12"
23,643,506,NMDS,4,"0,1,10,12,13,15",5,"1,13,12,12"
23,644,506,NMDS,4,"0,1,10,12,13,15",6,"1,18,6,6"
23,645,506,MDS,4,"0,1,10,12,13,15",7,"1,21,18,18"
23,646,506,MDS,4,"0,1,10,12,13,15",8,"1,13,12,12"
23,647,506,MDS,4,"0,1,10,12,13,15",9,"1,17,21,21"
23,648,506,NMDS,4,"0,1,10,12,13,16",0,"1,1,8,8"
23,649,506,NMDS,4,"0,1,10,12,13,16",1,"1,21,7,7"
23,650,506,MDS,4,"0,1,10,12,13,16",10,"1,1,8,8"
23,651,506,NMDS,4,"0,1,10,12,13,16",11,"1,14,12,12"
23,652,506,NMDS,4,"0,1,10,12,13,16",12,"1,1,8,8"
23,653,506,NMDS,4,"0,1,10,12,13,16",13,"1,17,8,8"
23,654,506,NMDS,4,"0,1,10,12,13,16",14,"1,9,3,3"
23,655,506,NMDS,4,"0,1,10,12,13,16",15,"1,1,8,8"
23,656,506,NMDS,4,"0,1,10,12,13,16",16,"1,21,7,7"
23,657,506,NMDS,4,"0,1,10,12,13,16",17,"1,9,3,3"
23,658,506,NMDS,4,"0,1,10,12,13,16",18,"1,1,8,8"
23,659,506,MDS,4,"0,1,10,12,13,16",19,"1,1,8,8"
23,660,506,NMDS,4,"0,1,10,12,13,16",2,"1,12,7,7"
23,661,506,MDS,4,"0,1,10,12,13,16",20,"1,9,3,3"
23,662,506,MDS,4,"0,1,10,12,13,16",21,"1,9,13,13"
23,663,506,NMDS,4,"0,1,10,12,13,16",22,"1,14,5,14"
23,664,506,NMDS,4,"0,1,10,12,13,16",3,"1,9,3,3"
23,665,506,NMDS,4,"0,1,10,12,13,16",4,"1,9,3,3"
23,666,506,NMDS,4,"0,1,10,12,13,16",5,"1,9,3,3"
23,667,506,NMDS,4,"0,1,10,12,13,16",6,"1,17,21,21"
23,668,506,NMDS,4,"0,1,10,12,13,16",7,"1,21,7,7"
23,669,506,MDS,4,"0,1,10,12,13,16",8,"1,1,8,8"
23,670,506,MDS,4,"0,1,10,12,13,16",9,"1,1,8,8"
23,671,506,NMDS,4,"0,1,10,12,13,17",0,"1,15,19,19"
23,672,506,NMDS,4,"0,1,10,12,13,17",1,"1,15,19,19"
23,673,506,MDS,4,"0,1,10,12,13,17",10,"1,15,19,19"
23,674,506,NMDS,4,"0,1,10,12,13,17",11,"1,20,4,4"
23,675,506,NMDS,4,"0,1,10,12,13,17",12,"1,12,6,6"
23,676,506,NMDS,4,"0,1,10,12,13,17",13,"1,14,7,7"
23,677,506,NMDS,4,"0,1,10,12,13,17",14,"1,12,6,6"
23,678,506,MDS,4,"0,1,10,12,13,17",15,"1,15,19,19"
23,679,506,NMDS,4,"0,1,10,12,13,17",16,"1,12,6,6"
23,680,506,NMDS,4,"0,1,10,12,13,17",17,"1,14,12,12"
23,681,506,NMDS,4,"0,1,10,12,13,17",18,"1,12,6,6"
23,682,506,NMDS,4,"0,1,10,12,13,17",19,"1,14,7,7"
23,683,506,NMDS,4,"0,1,10,12,13,17",2,"1,10,10,5"
23,684,506,MDS,4,"0,1,10,12,13,17",20,"1,12,6,6"
23,685,506,MDS,4,"0,1,10,12,13,17",21,"1,14,12,12"
23,686,506,NMDS,4,"0,1,10,12,13,17",22,"1,7,6,6"
23,687,506,NMDS,4,"0,1,10,12,13,17",3,"1,12,6,6"
23,688,506,NMDS,4,"0,1,10,12,13,17",4,"1,18,9,9"
23,689,506,NMDS,4,"0,1,10,12,13,17",5,"1,12,6,6"
23,690,506,NMDS,4,"0,1,10,12,13,17",6,"1,14,7,7"
23,691,506,NMDS,4,"0,1,10,12,13,17",7,"1,12,6,6"
23,692,506,NMDS,4,"0,1,10,12,13,17",8,"1,12,6,6"
23,693,506,MDS,4,"0,1,10,12,13,17",9,"1,14,7,7"
23,694,506,NMDS,4,"0,1,10,12,13,18",0,"1,13,18,18"
23,695,506,NMDS,4,"0,1,10,12,13,18",1,"1,19,21,21"
23,696,506,MDS,4,"0,1,10,12,13,18",10,"1,19,21,21"
23,697,506,NMDS,4,"0,1,10,12,13,18",11,"1,13,18,18"
23,698,506,NMDS,4,"0,1,10,12,13,18",12,"1,13,18,18"
23,699,506,NMDS,4,"0,1,10,12,13,18",13,"1,13,18,18"
23,700,506,NMDS,4,"0,1,10,12,13,18",14,"1,16,18,18"
23,701,506,MDS,4,"0,1,10,12,13,18",15,"1,13,18,18"
23,702,506,MDS,4,"0,1,10,12,13,18",16,"1,22,11,11"
23,703,506,NMDS,4,"0,1,10,12,13,18",17,"1,19,21,21"
23,704,506,NMDS,4,"0,1,10,12,13,18",18,"1,10,5,5"
23,705,506,NMDS,4,"0,1,10,12,13,18",19,"1,13,18,18"
23,706,506,NMDS,4,"0,1,10,12,13,18",2,"1,12,1,12"
23,707,506,NMDS,4,"0,1,10,12,13,18",20,"1,13,18,18"
23,708,506,MDS,4,"0,1,10,12,13,18",21,"1,13,18,18"
23,709,506,NMDS,4,"0,1,10,12,13,18",22,"1,16,18,18"
23,710,506,NMDS,4,"0,1,10,12,13,18",3,"1,19,21,21"
23,711,506,MDS,4,"0,1,10,12,13,18",4,"1,20,14,14"
23,712,506,NMDS,4,"0,1,10,12,13,18",5,"1,19,21,21"
23,713,506,NMDS,4,"0,1,10,12,13,18",6,"1,13,18,18"
23,714,506,NMDS,4,"0,1,10,12,13,18",7,"1,13,18,18"
23,715,506,NMDS,4,"0,1,10,12,13,18",8,"1,3,12,12"
23,716,506,NMDS,4,"0,1,10,12,13,18",9,"1,19,21,21"
23,717,506,NMDS,4,"0,1,10,12,13,19",0,"1,17,8,8"
23,718,506,NMDS,4,"0,1,10,12,13,19",1,"1,18,6,6"
23,719,506,NMDS,4,"0,1,10,12,13,19",10,"1,13,12,12"
23,720,506,NMDS,4,"0,1,10,12,13,19",11,"1,17,8,8"
23,721,506,NMDS,4,"0,1,10,12,13,19",12,"1,1,14,14"
23,722,506,NMDS,4,"0,1,10,12,13,19",13,"1,9,3,3"
23,723,506,NMDS,4,"0,1,10,12,13,19",14,"1,13,12,12"
23,724,506,MDS,4,"0,1,10,12,13,19",15,"1,18,6,6"
23,725,506,MDS,4,"0,1,10,12,13,19",16,"1,14,5,14"
23,726,506,MDS,4,"0,1,10,12,13,19",17,"1,18,6,6"
23,727,506,NMDS,4,"0,1,10,12,13,19",18,"1,18,6,6"
23,728,506,NMDS,4,"0,1,10,12,13,19",19,"1,13,12,12"
23,729,506,NMDS,4,"0,1,10,12,13,19",2,"1,1,14,14"
23,730,506,NMDS,4,"0,1,10,12,13,19",20,"1,13,12,12"
23,731,506,NMDS,4,"0,1,10,12,13,19",21,"1,18,6,6"
23,732,506,NMDS,4,"0,1,10,12,13,19",22,"1,18,6,6"
23,733,506,NMDS,4,"0,1,10,12,13,19",3,"1,13,12,12"
23,734,506,MDS,4,"0,1,10,12,13,19",4,"1,13,12,12"
23,735,506,MDS,4,"0,1,10,12,13,19",5,"1,13,12,12"
23,736,506,NMDS,4,"0,1,10,12,13,19",6,"1,13,12,12"
23,737,506,NMDS,4,"0,1,10,12,13,19",7,"1,13,12,12"
23,738,506,NMDS,4,"0,1,10,12,13,19",8,"1,13,12,12"
23,739,506,NMDS,4,"0,1,10,12,13,19",9,"1,13,12,12"
23,740,506,NMDS,4,"0,1,10,12,13,20",0,"1,13,18,18"
23,741,506,NMDS,4,"0,1,10,12,13,20",1,"1,6,3,3"
