q,idx,orbit,type,rho,S,delta,firstHole
19,1467,342,NMDS,4,"0,1,10,12,14,15",7,"1,17,12,12"
19,1468,342,NMDS,4,"0,1,10,12,14,15",6,"1,10,16,16"
19,1469,342,NMDS,4,"0,1,10,12,14,15",5,"1,10,16,16"
19,1470,342,NMDS,4,"0,1,10,12,14,15",4,"1,9,7,7"
19,1471,342,NMDS,4,"0,1,10,12,14,15",3,"1,1,5,5"
19,1472,342,MDS,4,"0,1,10,12,14,15",2,"1,17,12,12"
19,1473,342,NMDS,4,"0,1,10,12,14,15",1,"1,17,12,12"
19,1474,342,MDS,4,"0,1,10,12,14,15",0,"1,1,5,5"
19,1475,342,NMDS,4,"0,1,10,12,14,15",18,"1,17,12,12"
19,1476,342,NMDS,4,"0,1,10,12,14,15",17,"1,10,16,16"
19,1477,342,NMDS,4,"0,1,10,12,14,15",16,"1,2,7,7"
19,1478,342,NMDS,4,"0,1,10,12,14,15",15,"1,17,12,12"
19,1479,342,MDS,4,"0,1,10,12,14,15",14,"1,10,16,16"
19,1480,342,NMDS,4,"0,1,10,12,14,15",13,"1,10,12,12"
19,1481,342,MDS,4,"0,1,10,12,14,15",12,"1,17,12,12"
19,1482,342,NMDS,4,"0,1,10,12,14,15",11,"1,12,17,12"
19,1483,342,NMDS,4,"0,1,10,12,14,15",10,"1,1,16,16"
19,1484,342,NMDS,4,"0,1,10,12,14,15",9,"1,10,16,16"
19,1485,342,NMDS,4,"0,1,10,12,14,15",8,"1,10,16,16"
19,1486,342,NMDS,4,"0,1,10,14,15,17",5,"1,10,5,5"
19,1487,342,NMDS,4,"0,1,10,14,15,17",11,"1,1,10,10"
19,1488,342,MDS,4,"0,1,10,14,15,17",17,"1,1,10,10"
19,1489,342,NMDS,4,"0,1,10,14,15,17",4,"1,1,10,10"
19,1490,342,NMDS,4,"0,1,10,14,15,17",10,"1,7,16,16"
19,1491,342,NMDS,4,"0,1,10,14,15,17",16,"1,10,5,5"
19,1492,342,NMDS,4,"0,1,10,14,15,17",3,"1,15,12,12"
19,1493,342,NMDS,4,"0,1,10,14,15,17",9,"1,10,5,5"
19,1494,342,NMDS,4,"0,1,10,14,15,17",15,"1,1,10,10"
19,1495,342,MDS,4,"0,1,10,14,15,17",2,"1,10,5,5"
19,1496,342,NMDS,4,"0,1,10,14,15,17",8,"1,10,5,5"
19,1497,342,NMDS,4,"0,1,10,14,15,17",14,"1,1,10,10"
19,1498,342,NMDS,4,"0,1,10,14,15,17",1,"1,12,4,4"
19,1499,342,NMDS,4,"0,1,10,14,15,17",7,"1,5,12,12"
19,1500,342,NMDS,4,"0,1,10,14,15,17",13,"1,13,16,16"
19,1501,342,MDS,4,"0,1,10,14,15,17",0,"1,1,10,10"
19,1502,342,NMDS,4,"0,1,10,14,15,17",6,"1,15,10,5"
19,1503,342,NMDS,4,"0,1,10,14,15,17",12,"1,1,10,10"
19,1504,342,NMDS,4,"0,1,10,14,15,17",18,"1,8,9,9"
19,1505,342,NMDS,4,"0,1,11,12,15,16",0,"1,10,12,12"
19,1506,342,NMDS,4,"0,1,11,12,15,16",1,"1,18,2,2"
19,1507,342,MDS,4,"0,1,11,12,15,16",15,"1,5,12,12"
19,1508,342,MDS,4,"0,1,11,12,15,16",14,"1,9,7,7"
19,1509,342,NMDS,4,"0,1,11,12,15,16",13,"1,9,14,14"
19,1510,342,NMDS,4,"0,1,11,12,15,16",12,"1,16,13,16"
19,1511,342,MDS,4,"0,1,11,12,15,16",11,"1,5,12,12"
19,1512,342,NMDS,4,"0,1,11,12,15,16",10,"1,18,9,9"
19,1513,342,NMDS,4,"0,1,11,12,15,16",8,"1,5,12,12"
19,1514,171,MDS,4,"0,1,11,12,15,16",18,"1,5,12,12"
